city,country,country_code,email,facebook,google_business_categories,google_maps_url,instagram,linkedin,name,opening_date,phone_number,review_score,reviews_number,source_category,source_country,street,url
Goondiwindi QLD 4390,,AU,kelanderson@me.com,https://www.facebook.com/kelspestcontrol/,pest_control_service,https://www.google.com/maps?cid=5920207707003256721,,,Kels Pest Control,,+61 427 590 088,5,9,pest_control_service,Australia,45 Callandoon St,http://kelspestcontrol.com.au/
Plumpton NSW 2761,,AU,admin@truebluepest.com.au,https://www.facebook.com/truebluepest/,pest_control_service,https://www.google.com/maps?cid=4753459036541804370,https://www.instagram.com/truebluepestservices,,True Blue Pest Services,,+61 1300 581 288,,,pest_control_service,Australia,309 Rooty Hill Rd N,http://www.truebluepest.com.au/contact-us/
St Clair NSW 2759,,AU,janice@stclairpestcontrol.com,,pest_control_service,https://www.google.com/maps?cid=4732710145936032121,,,St Clair Pest Control,,+61 2 9834 4400,,,pest_control_service,Australia,16 Barrallier Way,http://stclairpestcontrol.com/
South Hedland WA 6722,,AU,info@australianpestmanagement.net.au,,pest_control_service,https://www.google.com/maps?cid=11278664480653960631,,,Australian Pest Management & Consultancy,,+61 428 452 155,5,1,pest_control_service,Australia,2 Bottlebrush Cres,https://www.australianpestmanagement.net.au/
Glenfield NSW 2167,,AU,info@termiticidal.com.au,https://www.facebook.com/termiticidal/,pest_control_service,https://www.google.com/maps?cid=10273250921528759384,https://www.instagram.com/termiticidal/,,Termiticidal Pest & Termite Management,,+61 413 818 626,5,230,pest_control_service,Australia,Northampton Dr,https://termiticidal.com.au/
Wentworthville NSW 2145,,AU,hello@adcpest.com.au,,pest_control_service,https://www.google.com/maps?cid=763774233357165004,,,ADC Pest Management Pty Ltd,,+61 475 608 715,5,4,pest_control_service,Australia,10 Warra St,https://www.adcpest.com.au/
Research VIC 3095,,AU,dee@termitespecialist.com.au,http://www.facebook.com/pages/Specialist-Termite-Control/103307476428998,pest_control_service,https://www.google.com/maps?cid=12663527465746586272,,,Specialist Termite Control,,+61 1300 695 949,5,255,pest_control_service,Australia,Unit 4/1637 Main Rd,https://www.termitespecialist.com.au/?utm_source=Google_Organic_Traffic&utm_medium=Google+My+Business&utm_campaign=Converisons_GMB
Hamlyn Terrace NSW 2259,,AU,info@coastwidepestcontrol.com.au,https://www.facebook.com/coastwidepestcontrol,pest_control_service,https://www.google.com/maps?cid=7458716024832677773,https://www.instagram.com/coastwidepestcontrol,,Coastwide Pest Control,,+61 425 383 749,4.8,19,pest_control_service,Australia,7 Stringybark Rd,https://coastwidepestcontrol.com.au/?utm_source=Google&utm_medium=Traffic+GMB&utm_campaign=Google+My+Business+Traffic&utm_id=Google+My+Business
Kingaroy QLD 4610,,AU,dahusk7@hotmail.com,,pest_control_service,https://www.google.com/maps?cid=13824373708629318086,,,South Burnett pest control,,+61 488 114 436,4.5,4,pest_control_service,Australia,3 Doherty St,https://sbpest.com.au/
Beckenham WA 6107,,AU,DurablePestcontrol@gmail.com,https://m.facebook.com/profile.php?id=100063471225165&eav=AfaZ0K4mo8cDp4y7Gol6VDWMGx_MFYAj46acXQDDhlstec30RgQFoVt04ShzNRi9V3c&paipv=0&_rdr,pest_control_service,https://www.google.com/maps?cid=10342354335158926990,,,Durable Pest Contol Pty Ltd,,+61 413 801 155,,,pest_control_service,Australia,138 Bickley Rd,https://m.facebook.com/profile.php?id=100063471225165&eav=AfaZ0K4mo8cDp4y7Gol6VDWMGx_MFYAj46acXQDDhlstec30RgQFoVt04ShzNRi9V3c&paipv=0&_rdr
Drouin VIC 3818,,AU,alistar@wipeoutpc.com.au,,pest_control_service,https://www.google.com/maps?cid=13250338094910725984,,,Wipeout Pest Control (Vic) Pty Ltd,,+61 427 050 200,5,8,pest_control_service,Australia,4 Thames Ave,http://wipeoutpc.com.au/
Ipswich QLD 4305,,AU,info@ipswichtermites.com.au,https://www.facebook.com/LocalWebDesign,pest_control_service,https://www.google.com/maps?cid=5136286706543169710,,,Ipswich Termites,,+61 452 217 881,5,5,pest_control_service,Australia,16 East St,https://www.ipswichtermites.com.au/
Deception Bay QLD 4508,,AU,admin@frontlinepest.com.au,https://www.facebook.com/frontlinepestnorthbrisbane,pest_control_service,https://www.google.com/maps?cid=3302375083879336207,,,Frontline Pest Management,,+61 7 3293 4475,4.9,47,pest_control_service,Australia,9 Palmridge Ct,http://www.frontlinepest.com.au/
Sylvania Waters NSW 2224,,AU,webmail@bugzpestcontrolsydney.com.au,https://web.facebook.com/pestcontrolsydney/,pest_control_service,https://www.google.com/maps?cid=10602924628194162908,https://www.instagram.com/bugzpestcontrol,,Bugz Pest Control,,+61 1800 020 225,5,15,pest_control_service,Australia,167 Belgrave Esplanade,http://www.bugzpestcontrolsydney.com.au/
Malaga WA 6090,,AU,admin@termico.com.au,https://www.facebook.com/TermitesPerth,pest_control_service,https://www.google.com/maps?cid=10701738240974749444,,,Termico Pest Management,,+61 8 9443 9880,3.7,136,pest_control_service,Australia,25 Resource Way,http://www.termicopestmanagement.com.au/?utm_source=Google%20My%20Business&utm_medium=Google%20My%20Business&utm_campaign=Google%20My%20Business
Nerang QLD 4211,,AU,admin@rmhpest.com.au,,pest_control_service,https://www.google.com/maps?cid=5873856098729783750,,,RMH Pest Management,,+61 423 690 426,5,87,pest_control_service,Australia,21 Bards Ct,https://rmhpest.com.au/
Katherine NT 0850,,AU,admin@centrepestmanagement.com.au,https://www.facebook.com/squarespace,pest_control_service,https://www.google.com/maps?cid=8338143826561827625,,,Centre Pest Management,,+61 438 749 070,,,pest_control_service,Australia,24 Cox Cres,https://www.centrepestmanagement.com.au/contact
Marsden Park NSW 2765,,AU,inquiries@mr-master-pest-control.com,,pest_control_service,https://www.google.com/maps?cid=1693008471717986602,,,MR MASTER PEST CONTROL,,+61 435 370 177,5,5,pest_control_service,Australia,19 Barrallier Dr,https://mr-master-pest-control.com/
Unanderra NSW 2526,,AU,alrpestanimal@gmail.com,,pest_control_service,https://www.google.com/maps?cid=9639583707549646219,,,ALR Pest Animal Manegement,,+61 477 201 301,,,pest_control_service,Australia,Factory 38/5/11 Waynote Pl,http://alrpestmanagement.com.au/
Ocean Reef WA 6027,,AU,wapestsaway@bigpond.com.au,,pest_control_service,https://www.google.com/maps?cid=10129846338233512150,,,WA Pestsaway,,+61 419 374 374,3.8,9,pest_control_service,Australia,117 Venturi Dr,http://www.wapestsaway.com.au/
Cardiff NSW 2285,,AU,hello@swotpest.com,http://www.facebook.com/swotpest,pest_control_service,https://www.google.com/maps?cid=16884208593841125353,http://www.instagram.com/swotpestservices,,SWOT Pest Services,,+61 2 4954 3620,5,25,pest_control_service,Australia,15 Veronica St,http://swotpest.com/
Spring Hill QLD 4000,,AU,info@magicpestcontrol.com.au,,pest_control_service,https://www.google.com/maps?cid=1621515666178759054,,,Magic Pest Control,,+61 489 908 469,1,1,pest_control_service,Australia,454 Gregory Terrace,https://magicpestcontrol.com.au/
Sarina QLD 4737,,AU,bookings@rpcsarina.com,https://www.facebook.com/people/Reliable-Pest-Control-Sarina-and-Surrounds/61566764079915/,pest_control_service,https://www.google.com/maps?cid=11363082678627627661,,,Reliable Pest Control Sarina & Surrounds,,+61 498 124 488,5,7,pest_control_service,Australia,Reliable Pest Control,https://rpcsarina.com/
Hillbank SA 5112,,AU,allan@precisionpestcontrolsa.com.au,,pest_control_service,https://www.google.com/maps?cid=9200585191399443317,https://www.instagram.com/precisionpestcontrolsa/,,Pest Inspection,,+61 402 682 738,,,pest_control_service,Australia,2 Hillbank Rd,https://www.precisionpestcontrolsa.com.au/contact-us/
Mount Warrigal NSW 2528,,AU,info@southernbugbusters.com.au,,pest_control_service,https://www.google.com/maps?cid=11207876881007918333,,,Southern Bug Busters,,+61 407 261 610,4.4,16,pest_control_service,Australia,401 Reddall Parade,https://southernbugbusters.com.au/
Swan Hill VIC 3585,,AU,nvpest@bigpond.com,,pest_control_service,https://www.google.com/maps?cid=271496062121575901,,,North Vic Pest Control,,+61 417 057 805,5,3,pest_control_service,Australia,11 Ellwood Ct,https://www.northvicpest.com.au/
Melbourne VIC 3000,,AU,lewis@melbournebirdsolutions.com.au,https://www.facebook.com/profile.php?id=61560692222901&mibextid=LQQJ4d,pest_control_service,https://www.google.com/maps?cid=6681164106235605578,https://www.instagram.com/melbournebirdsolutions/,,Melbourne Bird Solutions,,+61 3 9993 7196,5,29,pest_control_service,Australia,1 Queens Rd,https://melbournebirdsolutions.com.au/
Baulkham Hills,Carlingford,AU,support@bugzoff.com.au,,pest_control_service,https://www.google.com/maps?cid=11488147437082050215,,,BUGZOFF Pest Control,,,5,122,pest_control_service,Australia,"Bella Vista,Servicing Hills District,Parramatta",http://bugzoff.com.au/
Thornton NSW 2322,,AU,adaptablepestcontrol@gmail.com,https://www.facebook.com/adaptablepc/,pest_control_service,https://www.google.com/maps?cid=11974574573844022661,,,Adaptable Pest Control,,+61 414 434 958,5,79,pest_control_service,Australia,10 Thomas Coke Dr,https://www.adaptablepestcontrol.com.au/
St Kilda VIC 3182,,AU,info@bedbugbarrier.com.au,https://www.facebook.com/BedBugBarrier,pest_control_service,https://www.google.com/maps?cid=14691220303476804178,,https://www.linkedin.com/in/bed-bug-barrier/,Bed Bug Barrier Pty Ltd,,+61 1300 760 646,4.6,49,pest_control_service,Australia,30 Dalgety St,http://www.bedbugbarrier.com.au/
Werribee VIC 3030,,AU,pestbustersmelbourne@gmail.com,,pest_control_service,https://www.google.com/maps?cid=13187247835310017713,,,Pest Busters Melbourne - Pest Control Werribee | End of lease pest control Werribee,,+61 468 410 176,5,33,pest_control_service,Australia,9 Grandvista Bvd,https://pestbustersmelbourne.com.au/
Ormeau QLD 4208,,AU,20info@termitedamagerepair.com.au,,pest_control_service,https://www.google.com/maps?cid=15953384296057174491,,,Termite Damage Repairs,,+61 477 839 770,,,pest_control_service,Australia,13 Freesia Ct,https://termitedamagerepair.com.au/about-us/
Erina NSW 2250,,AU,info@pesteco.com.au,,pest_control_service,https://www.google.com/maps?cid=5798832647411817560,,,Pesteco,,+61 488 844 214,5,142,pest_control_service,Australia,Unit 40/90-96 The Entrance Rd,http://www.pesteco.com.au/
Rosebud VIC 3939,,AU,janesmith@gmail.com,,pest_control_service,https://www.google.com/maps?cid=12417591057715561318,,,Southern Cross Bees,,+61 400 099 304,5,19,pest_control_service,Australia,2 Mashie Ct,https://southerncrossbees.com.au/
Queens Park WA 6107,,AU,info@pestsundercontrol.com.au,,pest_control_service,https://www.google.com/maps?cid=4557866578907158787,,,Pests Under Control,,+61 467 353 870,,,pest_control_service,Australia,12/10 Gibbs St,http://pestsundercontrol.com.au/
Tarneit VIC 3029,,AU,firstcarepest2013@gmail.com,,pest_control_service,https://www.google.com/maps?cid=6678779287107100857,,,Firstcare Pest Control,,+61 430 496 402,4.8,12,pest_control_service,Australia,11 Hilda St,https://firstcareservices.com.au/
Perth WA 6000,,AU,info@711pestcontrolperth.com.au,,pest_control_service,https://www.google.com/maps?cid=5226415170834739800,,,Pest Control Perth,,+61 8 6109 8161,,,pest_control_service,Australia,19/76 Newcastle St,https://711pestcontrolperth.com.au/flea-control-perth/
Fletcher NSW 2287,,AU,info@allpestcontrolnewcastle.com.au,https://www.facebook.com/allritepestservice,pest_control_service,https://www.google.com/maps?cid=4669232175703879485,,,All Pest Control Newcastle,,+61 424 286 264,4.6,17,pest_control_service,Australia,6 Worrikul Ave,https://allpestcontrolnewcastle.com.au/
Ransome QLD 4154,,AU,results@results-services.com,https://www.facebook.com/Resultshomeservices,pest_control_service,https://www.google.com/maps?cid=5042303448074714132,https://www.instagram.com/friendlypesty/,,Results Termite and Pest Control Services,,+61 7 3823 2500,4.9,55,pest_control_service,Australia,169 Rickertt Rd,https://www.termitetreatmentsbrisbane.com.au/
Geilston Bay TAS 7015,,AU,daniel@pctas.com.au,,pest_control_service,https://www.google.com/maps?cid=9483992550675245317,,,Allaround Pest Control Hobart,,+61 417 123 963,4.5,38,pest_control_service,Australia,18 Andreas Pl,https://allaroundpestcontrol.com.au/
Wollongong NSW 2500,,AU,privacypolicyupdates@automattic.com,https://www.facebook.com/WordPresscom/,pest_control_service,https://www.google.com/maps?cid=15159420621220538621,https://www.instagram.com/wordpressdotcom/,,Adapt Pest,,+61 401 459 600,5,4,pest_control_service,Australia,Kembla St,http://adaptpest.com.au/
Chittaway Bay NSW 2261,,AU,croker_1@bigpond.com,https://www.facebook.com/masterkillPestControl/,pest_control_service,https://www.google.com/maps?cid=1776271156930982146,,,Masterkill Pest Control Services,,+61 419 212 908,,,pest_control_service,Australia,12/100 Chittaway Rd,https://www.facebook.com/masterkillPestControl/
Airds NSW 2560,,AU,ramykamal55555@hotmail.com,https://www.facebook.com/kamalpestcontrol,pest_control_service,https://www.google.com/maps?cid=2603188538494548006,,,Kamal Pest Control,,+61 405 188 818,4.2,5,pest_control_service,Australia,5 Foxlow Pl,https://kamalpestcontrol.com.au/about-us/
Melonba NSW 2765,,AU,info@sandhupestmanagement.com,https://www.facebook.com/profile.php?id=100086205770792,pest_control_service,https://www.google.com/maps?cid=17776386107513607000,,,Sandhu pest management,,+61 435 713 010,5,83,pest_control_service,Australia,Comet St,https://sandhupestmanagement.com/
Malaga WA 6090,,AU,sales@citymetropestmanagement.com.au,https://www.facebook.com/CityMetroPest,pest_control_service,https://www.google.com/maps?cid=2543405173757159636,,,City Metro Pest Management,,+61 1300 762 667,4.3,6,pest_control_service,Australia,4 Holder Way,http://www.citymetropestmanagement.com.au/
Menai NSW 2234,,AU,info@dropdeadpestcontrol.com.au,https://www.facebook.com/pestcontrolhelpsydney/,pest_control_service,https://www.google.com/maps?cid=8170009771430996492,,,Drop Dead Pest Control,,+61 2 9541 1365,5,962,pest_control_service,Australia,Unit 12/800/812 Old Illawarra Rd,https://www.dropdeadpest.com.au/
Maroochydore QLD 4558,,AU,pestfree@bundillapestcontrol.com.au,https://www.facebook.com/bundillapestcontrol,pest_control_service,https://www.google.com/maps?cid=16832522037334087753,,,Bundilla Pest Control,,+61 7 5317 1016,5,810,pest_control_service,Australia,Unit 3/12 Norval Ct,https://www.bundillapestcontrol.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb
North Perth WA 6006,,AU,info@championpestcontrol.com.au,https://facebook.com/championpest,pest_control_service,https://www.google.com/maps?cid=16439587500992434820,,,Champion Pest Control,,+61 8 9444 0550,4.2,19,pest_control_service,Australia,477 Charles St,http://championpest.com.au/
Moama NSW 2731,,AU,hello@ontimepestcontrol.com.au,https://www.facebook.com/On-Time-Pest-Control-103209029783457/,pest_control_service,https://www.google.com/maps?cid=11861690708222047496,https://www.instagram.com/ontimepestcontrol_au/,https://www.linkedin.com/company/on-time-pest-control/?originalSubdomain=au,On Time Pest Control,,+61 1800 988 249,4.2,5,pest_control_service,Australia,19 McLaren Dr,https://ontimepestcontrol.com.au/
Hawthorn,Hawthorn East VIC 3122,AU,info.allseasonsroofrepairs@gmail.com,,roofing_contractor,https://www.google.com/maps?cid=3529755423706021911,,,All Seasons Roofing and Repairs,,+61 1300 919 111,4.8,124,roofing_contractor,Australia,737 Burwood Road,https://allseasonsroofrepair.com.au/
Seaford VIC 3198,,AU,admin@completeroofcare.com.au,https://www.facebook.com/completeroofcare/,roofing_contractor,https://www.google.com/maps?cid=18257813409946902504,NA,NA,Complete Roof Care,,+61 411 262 625,4.6,32,roofing_contractor,Australia,44 Brunel Rd,https://completeroofcare.com.au/
Braeside VIC 3195,,AU,sales@herculesrooftiling.com.au,,roofing_contractor,https://www.google.com/maps?cid=5628823865566838685,,,Hercules Roof Tiling,,+61 3 9588 2656,4,8,roofing_contractor,Australia,7 Graham Daff Blvd,https://www.herculesrooftiling.com.au/
Currumbin Waters QLD 4223,,AU,jsroof@onthenet.com.au,,roofing_contractor,https://www.google.com/maps?cid=3839803824978677738,,,Jason Smith Roofing,,+61 419 726 389,4,3,roofing_contractor,Australia,7 Flaminia St,https://www.jasonsmithroofing.com.au/
Geelong VIC 3220,,AU,info@geelongroofingpros.com.au,https://www.facebook.com/Roofingprosgeelong,roofing_contractor,https://www.google.com/maps?cid=3057380963562330984,NA,https://www.linkedin.com/company/roofingprosgeelong/,Roof Plumber Geelong | Roofing Pros,,+61 420 557 784,5,36,roofing_contractor,Australia,69 Yarra St,http://www.geelongroofingpros.com.au/
Milton QLD 4064,,AU,20info@proroofingbrisbane.com.au,https://www.facebook.com/proroofingbrisbane,roofing_contractor,https://www.google.com/maps?cid=3996137180923764371,,https://www.linkedin.com/company/pro-roofing-brisbane,Pro Roofing Brisbane,,+61 7 3062 7711,,,roofing_contractor,Australia,1/16 McDougall St,https://www.proroofingbrisbane.com.au/
